Loại nhà,Vị trí,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Trình trạng pháp lý,Nội thất,Giá,Address,Giá dự đoán
1,20,39.0,5.2,5.0,Đông - Nam,Đông - Nam,4,3,2,Have certificate,Full,7.5,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Hồ Chí Minh",7.002967032967029
1,8,35.0,7.0,2.5,Tây,Tây,2,2,2,Have certificate,Full,1.95,"Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",2.2182912087912086
2,17,51.0,8.0,6.0,Đông,Đông,4,4,3,Have certificate,Full,5.2,"Đường Lô Tư, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",5.270805860805856
0,4,100.0,5.0,6.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Full,8.6,"Số 2534, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",8.387069597069607
3,17,69.0,5.3,4.0,Đông,Đông,3,3,3,Have certificate,Basic,6.0,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh",6.517142857142859
1,8,30.0,3.0,4.5,Đông - Bắc,Đông - Nam,3,4,3,Have certificate,Basic,2.48,"Đường Thạnh Lộc 13, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.534395604395601
0,22,100.0,4.0,12.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,10.0,"Đường T8, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",10.958351648351636
0,14,121.0,7.0,3.5,Bắc,Bắc,1,2,2,Have certificate,Basic,8.8,"Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",8.879340659340652
2,8,51.0,4.0,4.0,Tây - Nam,Tây - Nam,4,4,4,Have certificate,Basic,4.7,"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",5.1377838827838795
3,18,80.0,4.1,6.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Basic,9.9,"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Hồ Chí Minh",9.335604395604385
2,23,62.7,4.6,8.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,8.0,"Đường Số 6, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.916593406593401
2,8,55.0,5.0,10.0,Nam,Nam,4,4,5,Have certificate,Basic,6.77,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",6.360412087912086
2,8,56.0,4.0,7.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,5.3,"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",6.325091575091576
3,23,87.8,5.0,5.0,Tây,Tây,1,2,2,Have certificate,Basic,4.5,"27/2/3C, Đường Số 2, Phường Tam Phú, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.675934065934066
3,16,73.0,4.2,3.0,Bắc,Bắc,1,2,1,Have certificate,Full,4.08,"Đường Tây Hòa, Phường Phước Long A, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",4.648571428571427
2,11,61.6,3.2,3.3,Đông - Bắc,Đông - Bắc,2,3,3,Have certificate,Full,7.9,"Đường Xóm Chiếu, Phường 16, Quận 4, Hồ Chí Minh",6.122527472527465
2,20,43.0,4.3,4.0,Đông - Nam,Đông - Nam,4,3,4,Have certificate,Full,8.6,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Hồ Chí Minh",8.200989010989023
2,8,50.0,4.1,10.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,4.45,"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",5.3770978545264265
3,14,70.0,4.0,5.0,Đông,Đông,3,4,4,Have certificate,Full,9.5,"Đường Lý Phục Man, Phường Phú Thuận, Quận 7, Hồ Chí Minh",8.384652014652012
1,3,30.0,3.5,5.0,Tây,Tây,1,2,2,Have certificate,Full,1.05,"Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, Hồ Chí Minh",0.5382417582417582
3,16,75.0,5.0,12.0,Đông - Bắc,Đông - Bắc,3,3,4,Have certificate,Full,8.3,"Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.011946712018142
1,19,16.0,3.2,2.0,Tây - Bắc,Tây - Bắc,4,3,2,Have certificate,Basic,2.68,"345/34/40, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Hồ Chí Minh",2.664615384615389
1,19,20.0,6.0,4.0,Đông - Nam,Đông,1,2,2,Have certificate,Full,3.29,"Đường Cây Trâm, Phường 9, Quận Gò Vấp, Hồ Chí Minh",2.7054945054945048
2,22,61.9,7.0,12.0,Đông - Nam,Đông - Nam,4,4,4,Have certificate,Full,8.5,"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",7.74113553113553
3,17,64.0,6.0,6.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,4.4,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",4.817252747252744
2,6,60.0,5.0,4.0,Đông - Nam,Đông - Nam,3,4,4,Have certificate,Basic,9.2,"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",6.73575091575092
2,8,51.0,5.6,7.0,Tây - Nam,Tây - Nam,3,4,5,Have certificate,Basic,4.6,"Đường Lê Thị Riêng, Phường Thới An, Quận 12, Hồ Chí Minh",4.888791208791212
3,17,68.0,4.0,6.0,Bắc,Bắc,4,4,5,Have certificate,Full,6.5,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",7.034010989010991
2,16,52.0,5.0,5.0,Đông - Bắc,Đông - Bắc,3,4,3,Have certificate,Basic,5.5,"Đường 175, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.713956043956045
3,23,72.5,4.2,5.0,Đông - Bắc,Đông - Bắc,3,2,3,Have certificate,Full,5.7,"Đường 20, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.626282051282053
0,8,115.0,4.7,12.0,Đông - Bắc,Đông - Bắc,3,5,5,Have certificate,Full,8.5,"Đường Hiệp Thành 5, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",11.27
0,4,320.0,23.0,8.0,Nam,Nam,2,6,6,Have certificate,Basic,9.9,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, Hồ Chí Minh",15.02692307692309
3,20,67.0,5.0,3.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Full,6.9,"Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, Hồ Chí Minh",7.352087912087907
2,8,58.0,5.0,8.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,3.83,"Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",4.115054945054945
2,8,50.1,4.0,7.0,Tây - Nam,Tây - Nam,4,4,5,Have certificate,Basic,4.45,"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.697371794871794
3,16,90.0,5.0,5.0,Đông - Nam,Đông - Nam,2,3,3,Have certificate,Basic,7.6,"Đường Số 2, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.840659340659349
2,23,50.0,4.55,5.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Full,6.8,"Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.381377289377293
1,17,24.0,4.0,4.0,Đông,Đông,2,2,3,Sale contract,Basic,1.68,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",1.8856043956043989
1,20,18.9,3.1,8.0,Đông,Đông,1,1,1,Have certificate,Basic,3.8,"19/25, Đường Lam Sơn, Phường 5, Quận Phú Nhuận, Hồ Chí Minh",3.2105494505494545
1,20,39.0,6.0,5.0,Tây - Nam,Tây - Nam,4,4,4,Have certificate,Full,7.75,"Đường Nhiêu Tứ, Phường 7, Quận Phú Nhuận, Hồ Chí Minh",6.869560439560433
2,8,56.0,4.0,20.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,7.8,"Đường Nguyễn Thị Nhuần, Phường An Phú Đông, Quận 12, Hồ Chí Minh",6.325091575091576
2,14,60.0,4.0,8.0,Nam,Nam,3,4,4,Have certificate,Basic,9.5,"Đường 5, Phường Quận Tân Phú, Quận 7, Hồ Chí Minh",6.639542124542124
2,8,56.0,9.0,9.0,Tây,Tây,4,4,5,Have certificate,Full,5.7,"Đường Thạnh Lộc 43, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.824305337519623
2,6,54.0,3.0,12.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Basic,8.8,"163, Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",7.589890109890107
2,21,54.0,8.0,6.0,Tây - Bắc,Bắc,1,4,3,Have certificate,Basic,7.8,"Hẻm 104, Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Hồ Chí Minh",5.610219780219788
3,16,92.5,5.0,20.0,Nam,Nam,3,4,3,Have certificate,Full,9.25,"Dự án Mega Ruby, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.069560439560442
2,23,56.7,5.12,8.0,Đông - Bắc,Đông - Bắc,2,3,3,Have certificate,Full,6.5,"Đường 8, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",6.187087912087913
2,19,45.0,5.6,4.0,Bắc,Bắc,4,4,5,Have certificate,Basic,5.48,"247/9, Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh",6.997912087912088
1,23,35.7,4.2,2.5,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Basic,2.85,"Đường 4, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",3.613076923076926
3,16,71.4,5.0,7.0,Đông - Bắc,Đông - Bắc,3,3,2,Have certificate,Full,9.5,"Đường 359, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.315417582417581
2,17,56.25,4.5,7.0,Tây - Bắc,Tây - Bắc,4,5,6,Have certificate,Basic,6.85,"Đường Mã Lò, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",6.264175824175831
3,22,64.0,4.1,6.0,Tây,Tây,3,4,3,Have certificate,Basic,5.68,"Đường Dương Văn Dương, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",6.048322344322342
2,22,41.1,5.0,12.0,Bắc,Bắc,5,4,3,Have certificate,Basic,7.5,"Đường Nguyễn Trường Tộ, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",5.9841025641025665
0,17,108.0,8.0,8.0,Tây - Nam,Tây - Nam,3,5,4,Have certificate,Full,8.3,"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",9.727142857142852
3,17,66.0,4.1,8.0,Đông,Đông,5,5,6,Have certificate,Full,5.6,"Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",6.516813186813194
2,18,60.0,3.8,2.0,Đông - Bắc,Đông - Bắc,4,6,4,Have certificate,Full,6.5,"Đường Bình Quới, Phường 27, Quận Bình Thạnh, Hồ Chí Minh",7.094505494505493
2,17,52.0,4.2,4.0,Tây,Tây,2,3,2,Have certificate,Full,4.1,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",4.78505494505495
3,14,70.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Basic,6.2,"Hẻm 308, Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",6.62296703296703
0,19,100.0,4.2,6.0,Tây - Bắc,Tây - Bắc,5,5,6,Have certificate,Full,10.0,"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Hồ Chí Minh",13.483626373626374
3,17,64.0,4.0,10.0,Bắc,Bắc,3,3,3,Have certificate,Full,5.65,"Đường Số 55A, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",6.393919413919418
1,5,29.0,2.55,4.0,Tây - Bắc,Tây - Bắc,4,3,3,Have certificate,Basic,5.5,"Đường Nguyễn Phi Khanh, Phường Tân Định, Quận 1, Hồ Chí Minh",5.788461538461538
3,17,98.8,5.2,6.0,Bắc,Bắc,4,4,5,Have certificate,Full,6.7,"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",7.327252747252751
2,19,55.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Basic,5.2,"Đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, Hồ Chí Minh",4.9093406593406534
2,8,50.0,4.0,12.0,Đông - Nam,Đông - Nam,4,4,4,Have certificate,Full,5.7,"Đường Thạnh Lộc 26, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.144311224489795
2,21,60.0,4.5,12.0,Đông,Đông,3,4,4,Have certificate,Full,9.5,"80, Đường Ba Vân, Phường 14, Quận Tân Bình, Hồ Chí Minh",9.005384615384617
2,18,63.0,4.05,2.5,Nam,Nam,3,4,4,Have certificate,Full,6.95,"Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Hồ Chí Minh",7.286813186813189
3,19,64.0,4.2,4.0,Tây - Nam,Tây - Nam,3,4,4,Have certificate,Full,6.85,"Đường Số 3, Phường 9, Quận Gò Vấp, Hồ Chí Minh",6.776593406593415
0,8,217.0,9.0,3.0,Tây - Bắc,Tây - Bắc,2,3,2,Have certificate,Basic,9.5,"48/4, Đường Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",16.182417582417585
3,16,74.0,4.0,6.0,Đông - Nam,Đông - Nam,3,3,4,Have certificate,Full,5.8,"Đường Số 2, Phường Long Trường, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.357626373626376
1,20,38.0,4.2,6.0,Đông - Bắc,Đông - Bắc,4,3,4,Have certificate,Full,6.78,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Hồ Chí Minh",6.617032967032957
2,19,45.0,4.0,5.0,Đông - Bắc,Đông - Bắc,4,3,3,Have certificate,Basic,6.0,"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Hồ Chí Minh",6.308571428571429
1,16,30.0,6.0,3.0,Tây - Bắc,Tây - Bắc,2,2,1,Have certificate,Basic,2.95,"Đường 339, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",2.928717948717945
1,11,25.0,3.0,3.5,Đông,Đông,2,2,2,Have certificate,Full,2.5,"Đường Đoàn Văn Bơ, Phường 16, Quận 4, Hồ Chí Minh",2.6981318681318687
3,17,88.0,4.0,15.0,Tây - Nam,Tây - Nam,3,6,6,Have certificate,Full,8.0,"Đường Trần Thanh Mại, Phường Tân Tạo A, Quận Bình Tân, Hồ Chí Minh",8.131868131868131
2,17,48.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Full,3.0,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",3.363681318681318
3,17,68.0,4.0,8.0,Bắc,Bắc,5,5,6,Have certificate,Full,6.95,"Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",7.201538461538467
1,21,35.0,3.0,3.0,Tây,Tây,2,2,2,Have certificate,Basic,3.58,"Đường Lạc Long Quân, Phường 8, Quận Tân Bình, Hồ Chí Minh",3.6075824175824174
3,14,87.1,6.7,4.0,Đông,Đông,2,4,4,Have certificate,Basic,6.0,"Hẻm 1205, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",6.494505494505498
2,15,42.0,5.0,4.0,Đông - Bắc,Đông - Bắc,4,3,3,Have certificate,Full,6.4,"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",4.950109890109884
2,17,60.0,4.0,6.0,Đông,Đông,5,5,5,Have certificate,Full,5.1,"Hẻm 125, Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",6.5126936159078985
1,17,35.0,4.0,4.0,Đông,Đông,2,2,2,Have certificate,Full,2.0,"Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",2.0961904761904764
3,13,68.0,4.0,8.0,Tây,Tây,3,4,5,Have certificate,Full,9.8,"Đường Số 21, Phường 10, Quận 6, Hồ Chí Minh",7.660989010989009
1,11,21.0,6.0,6.0,Tây,Tây,4,3,4,Have certificate,Basic,7.0,"Số 36, Đường Số 25, Phường 4, Quận 4, Hồ Chí Minh",5.485384615384618
1,17,24.0,3.0,3.0,Đông,Đông,1,2,2,Have certificate,Basic,2.75,"1/, Đường Số 13A, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",2.2433186813186823
2,8,58.0,4.0,5.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Full,3.95,"Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",4.059377289377284
3,17,73.0,4.0,8.0,Bắc,Bắc,2,3,1,Have certificate,Basic,4.5,"Đường Chiến Lược, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",4.888571428571429
3,8,71.7,4.0,8.0,Đông - Nam,Đông - Nam,5,4,5,Have certificate,Basic,8.3,"Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",7.821538461538455
3,8,76.0,4.0,6.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Full,6.3,"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",7.040769230769225
2,23,60.0,4.5,8.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Basic,6.8,"Đường 389, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.128722527472522
3,8,78.8,4.5,10.0,Nam,Nam,3,4,4,Have certificate,Full,5.57,"Đường Tân Thới Nhất 1, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",6.5778021978022005
3,0,90.0,5.0,20.0,Tây - Bắc,Đông - Nam,3,4,4,Sale contract,Basic,7.0,"Dự án The Meadow Huyện Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh",4.568351648351643
1,22,32.3,4.0,10.0,Nam,Nam,2,2,2,Have certificate,Basic,4.5,"30/24 Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",4.202234432234432
2,8,50.0,4.0,6.0,Đông - Nam,Đông - Nam,2,4,3,Have certificate,Basic,4.75,"Hẻm 154, Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",4.761025641025641
1,17,39.9,4.0,6.0,Đông,Đông,1,1,1,Have certificate,Full,4.1,"Đường Số 10, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",3.175119047619048
2,8,50.0,4.5,12.0,Đông - Bắc,Đông - Bắc,3,4,6,Have certificate,Full,6.29,"Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.3770978545264265
1,15,32.0,3.2,4.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Basic,6.0,"10/44, Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",5.186923076923079
3,23,69.0,4.6,12.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,8.7,"Đường 27, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.101428571428567
2,21,52.0,4.0,16.0,Đông,Đông,3,4,4,Have certificate,Full,7.9,"156B, Đường Đông Hồ, Phường 8, Quận Tân Bình, Hồ Chí Minh",7.675824175824168
3,3,79.8,4.2,5.0,Đông - Bắc,Đông - Bắc,3,1,1,Have certificate,Basic,2.85,"Đường Ấp 3, Xã  Đông Thạnh, Huyện Hóc Môn, Hồ Chí Minh",2.2214285714285698
1,6,33.0,3.1,5.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,4.35,"Đường Bà Hạt, Phường 4, Quận 10, Hồ Chí Minh",4.861208791208798
3,17,80.0,4.0,16.0,Bắc,Bắc,5,6,7,Have certificate,Full,8.8,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",8.530109890109898
1,17,30.0,5.0,4.0,Tây,Tây,3,4,3,Have certificate,Full,2.48,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",2.497142857142854
0,8,128.0,5.0,12.0,Bắc,Bắc,1,3,2,Have certificate,Full,9.9,"Đường Đông Hưng Thuận 11, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",10.137912087912081
3,8,68.0,4.0,6.0,Tây - Bắc,Tây - Bắc,4,4,6,Have certificate,Full,6.65,"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",6.846923076923071
3,6,71.2,5.8,6.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Full,10.0,"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",9.941208791208794
1,11,26.0,9.0,9.0,Đông - Nam,Đông - Nam,5,3,3,Have certificate,Basic,6.6,"Số 4A Đường 50, Phường 2, Quận 4, Hồ Chí Minh",5.342417582417589
3,22,64.0,4.0,7.0,Tây,Tây,3,4,3,Have certificate,Full,8.2,"Hẻm 89, Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, Hồ Chí Minh",6.048322344322342
1,6,28.1,29.0,15.0,Đông - Bắc,Đông - Bắc,3,3,3,Have certificate,Basic,9.5,"Đường Trần Nhân Tôn, Phường 2, Quận 10, Hồ Chí Minh",5.8148351648351655
3,18,85.0,3.8,3.0,Bắc,Bắc,2,2,2,Have certificate,Basic,7.8,"Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Hồ Chí Minh",7.101098901098901
0,18,157.0,10.0,3.0,Đông - Nam,Tây - Nam,4,7,7,Have certificate,Basic,10.0,"Đường Thanh Đa, Phường 27, Quận Bình Thạnh, Hồ Chí Minh",19.090219780219787
2,14,50.02,4.1,5.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Full,6.2,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",5.940432234432232
1,21,27.0,3.0,3.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,4.15,"Đường Bành Văn Trân, Phường 7, Quận Tân Bình, Hồ Chí Minh",3.7524175824175807
3,17,92.0,4.0,8.0,Đông - Nam,Đông - Nam,4,5,3,Have certificate,Full,8.1,"Đường 38, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",7.879340659340668
2,21,50.0,5.0,16.0,Đông,Đông,3,4,4,Have certificate,Full,8.5,"156A, Đường Duy Tân, Phường 8, Quận Tân Bình, Hồ Chí Minh",7.704285714285712
2,23,60.0,4.0,6.0,Tây - Bắc,Tây - Bắc,4,4,6,Have certificate,Full,7.45,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.557678571428572
3,17,72.0,4.0,8.0,Tây,Tây,3,4,4,Have certificate,Full,5.95,"Hẻm 822, Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",6.33426035502959
2,17,56.0,4.0,6.0,Tây - Nam,Tây - Nam,5,5,5,Have certificate,Full,6.2,"Đường 7, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",5.766611721611718
1,8,35.0,5.0,5.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Basic,1.88,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",2.2182912087912086
1,20,22.0,2.89,2.5,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Basic,3.8,"Đường Trần Khắc Chân, Phường 9, Quận Phú Nhuận, Hồ Chí Minh",3.6537362637362674
2,8,44.0,4.0,3.0,Tây - Bắc,Tây - Bắc,1,1,1,Have certificate,Full,3.4,"Đường Tân Thới Nhất 8, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",2.671318681318684
2,17,40.0,4.0,5.0,Tây,Tây,1,2,2,Have certificate,Full,1.93,"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",2.208351648351651
2,14,53.4,4.45,4.0,Tây,Tây,2,2,2,Have certificate,Basic,4.95,"Hẻm 102, Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",4.839120879120882
1,21,33.0,3.0,4.0,Đông,Đông,4,3,3,Have certificate,Full,4.99,"Đường Trần Văn Quang, Phường 10, Quận Tân Bình, Hồ Chí Minh",4.664835164835165
3,23,90.0,4.8,5.0,Tây - Bắc,Tây - Bắc,1,4,4,Have certificate,Full,5.9,"Đường 7, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",6.018461538461532
3,23,92.0,4.0,5.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Full,7.5,"Đường Số 48, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.272527472527471
1,19,24.0,3.5,3.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Full,3.78,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Hồ Chí Minh",3.7930769230769195
2,17,60.0,4.3,30.0,Bắc,Bắc,5,5,5,Have certificate,Full,8.5,"Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",6.5126936159078985
2,18,58.0,5.1,5.0,Bắc,Bắc,3,3,5,Have certificate,Full,6.75,"Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, Hồ Chí Minh",6.524285714285716
2,17,55.0,4.5,7.0,Đông,Đông,4,4,4,Have certificate,Full,5.8,"Hẻm 616, Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",5.598351648351653
2,14,43.4,3.0,3.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Full,5.6,"Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Hồ Chí Minh",5.313406593406598
2,23,60.0,4.0,4.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,3.75,"Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",3.767087912087913
2,15,60.0,4.0,4.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Full,3.9,"Đường Mễ Cốc, Phường 15, Quận 8, Hồ Chí Minh",4.703406593406592
2,8,51.0,4.6,11.0,Đông - Bắc,Đông - Bắc,5,4,6,Have certificate,Basic,6.1,"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.898351648351655
