Loại nhà,Vị trí,Diện tích,Số phòng ngủ,Số tầng,Giá
Biệt thự,Bình Thạnh,243,7,4,16635725245
Nhà mặt tiền,Bình Chánh,250,3,3,6483647545
Nhà hẻm,Bình Chánh,58,6,3,870212076
Nhà hẻm,Tân Phú,232,2,1,3654927004
Biệt thự,Bình Thạnh,58,3,4,1491648227
Biệt thự,Quận 11,147,4,3,6285740192
Nhà mặt tiền,Bình Tân,121,5,2,3113577949
Biệt thự,Quận 6,214,7,1,5880466755
Biệt thự,Quận 2,53,2,3,812888860
Nhà hẻm,Quận 12,98,8,3,2499514089
Biệt thự,Quận 6,156,6,4,6331012332
Nhà mặt tiền,Quận 10,108,8,1,2526617578
Biệt thự,Quận 12,76,4,4,2209725789
Nhà hẻm,Cần Giờ,180,8,4,6016589392
Nhà mặt tiền,Cần Giờ,111,6,3,2487451553
Biệt thự,Cần Giờ,62,3,2,751288818
Biệt thự,Quận 9,203,2,1,3740210387
Biệt thự,Quận 8,65,6,3,1638405312
Chung cư,Quận 6,215,5,3,8081492577
Nhà mặt tiền,Quận 7,207,4,2,6634540809
Chung cư,Quận 8,216,2,3,5778789661
Nhà mặt tiền,Quận 5,194,2,3,6956068214
Nhà mặt tiền,Quận 8,172,3,3,5482594239
Nhà mặt tiền,Quận 11,241,2,4,9788643543
Nhà hẻm,Bình Tân,88,3,4,1996474118
Nhà mặt tiền,Thủ Đức,118,3,4,3380542338
Nhà hẻm,Quận 10,250,4,2,8947825661
Biệt thự,Quận 6,163,8,1,3899690787
Nhà mặt tiền,Thủ Đức,235,3,4,8550790032
Nhà mặt tiền,Củ Chi,53,5,4,874142151
Nhà hẻm,Củ Chi,55,7,2,715526132
Nhà hẻm,Quận 8,130,6,4,4110628136
Chung cư,Phú Nhuận,113,3,3,3260981706
Nhà hẻm,Quận 5,74,4,1,1020840815
Nhà hẻm,Hóc Môn,76,8,4,1538340213
Biệt thự,Tân Phú,174,7,2,6227680475
Biệt thự,Quận 8,171,2,2,4299811843
Nhà mặt tiền,Phú Nhuận,233,5,3,11246066534
Nhà hẻm,Quận 12,173,7,4,6627003154
Nhà mặt tiền,Quận 7,118,7,2,3087339451
Chung cư,Quận 1,64,7,1,1060339766
Chung cư,Quận 9,57,2,3,792178385
Biệt thự,Quận 5,70,6,4,2409024238
Chung cư,Bình Thạnh,152,2,2,3761830088
Chung cư,Quận 4,160,2,4,4580454716
Biệt thự,Quận 11,52,7,4,1569063021
Biệt thự,Quận 9,190,8,4,9266404114
Chung cư,Nhà Bè,90,6,4,1980788777
Chung cư,Củ Chi,56,2,1,346761705
Nhà hẻm,Quận 8,226,8,1,5361103757
Nhà hẻm,Quận 3,71,5,3,1831414212
Biệt thự,Quận 11,94,3,4,3447554881
Chung cư,Quận 4,70,7,2,1482268052
Biệt thự,Bình Tân,66,6,3,1657044129
Nhà mặt tiền,Bình Thạnh,179,3,3,7052811864
Nhà mặt tiền,Quận 2,130,7,2,4077243164
Chung cư,Quận 10,214,7,3,10972565638
Chung cư,Hóc Môn,194,5,2,4309097047
Chung cư,Bình Thạnh,120,7,2,3908189448
Nhà mặt tiền,Quận 10,72,2,3,1584422986
Biệt thự,Quận 7,239,7,1,7108821297
Biệt thự,Quận 5,221,3,2,8187551174
Nhà mặt tiền,Quận 9,56,4,3,1038770136
Chung cư,Hóc Môn,100,4,1,1137175391
Nhà mặt tiền,Quận 7,240,5,3,9405235191
Chung cư,Gò Vấp,140,3,2,2900299985
Nhà hẻm,Gò Vấp,187,4,4,5935797940
Chung cư,Cần Giờ,127,6,1,1778757873
Chung cư,Quận 12,177,3,3,5328984785
Nhà hẻm,Cần Giờ,65,5,1,532243234
Nhà hẻm,Hóc Môn,100,7,4,2498456971
Biệt thự,Gò Vấp,229,4,3,8491373554
Nhà mặt tiền,Gò Vấp,106,5,3,2818722380
Chung cư,Quận 4,115,2,4,2698691027
Chung cư,Cần Giờ,155,2,4,2936647324
Nhà hẻm,Hóc Môn,238,8,4,8059467347
Nhà hẻm,Bình Tân,96,2,2,1511890680
Nhà mặt tiền,Quận 11,107,7,2,3441336982
Chung cư,Quận 2,71,6,1,993596982
Biệt thự,Quận 8,96,3,3,2407399694
Biệt thự,Tân Phú,113,5,2,3188386910
Chung cư,Quận 8,208,6,3,7857676190
Chung cư,Cần Giờ,117,3,4,2429384272
Nhà hẻm,Tân Phú,116,4,2,2665499533
Nhà hẻm,Tân Bình,207,5,3,6970838137
Nhà hẻm,Củ Chi,144,5,2,2697237517
Nhà hẻm,Quận 2,125,3,2,2390129432
Nhà hẻm,Phú Nhuận,191,4,3,7126349508
Nhà mặt tiền,Quận 6,227,7,4,9796763207
Nhà mặt tiền,Quận 11,78,4,4,2483607257
Chung cư,Cần Giờ,136,3,2,2131717255
Nhà mặt tiền,Quận 5,187,3,4,8163038247
Nhà mặt tiền,Quận 3,210,7,3,11028759518
Nhà hẻm,Tân Phú,82,2,2,1157435529
Nhà hẻm,Nhà Bè,52,4,3,582884332
Chung cư,Bình Tân,211,3,1,3694207922
Biệt thự,Hóc Môn,107,8,1,1624831318
Chung cư,Quận 8,195,2,3,4789624465
Nhà hẻm,Quận 9,83,3,2,1333300464
Biệt thự,Nhà Bè,229,4,4,7467912088
Nhà mặt tiền,Quận 10,184,4,1,4501720320
Chung cư,Tân Bình,51,4,3,824144781
Biệt thự,Bình Tân,116,2,2,2338121313
Biệt thự,Quận 12,152,4,3,5424959206
Nhà hẻm,Quận 6,108,8,1,1875331203
Nhà mặt tiền,Quận 8,194,8,3,8388471401
Nhà hẻm,Cần Giờ,206,5,2,4527406303
Nhà mặt tiền,Thủ Đức,155,8,3,6391094989
Nhà hẻm,Tân Bình,161,7,4,6153172486
Nhà hẻm,Quận 7,138,7,2,4107342763
Chung cư,Tân Phú,213,8,2,7391486497
Chung cư,Quận 4,147,6,1,2928554835
Nhà hẻm,Quận 6,160,4,1,2629723124
Chung cư,Tân Phú,57,7,4,1283993172
Biệt thự,Hóc Môn,88,8,3,2054359981
Biệt thự,Phú Nhuận,184,2,2,5874896569
Nhà hẻm,Tân Bình,176,8,3,6519283962
Biệt thự,Quận 8,84,8,4,2655893239
Biệt thự,Hóc Môn,60,7,1,689945146
Biệt thự,Quận 12,107,5,2,2788853058
Nhà hẻm,Quận 10,124,2,1,1811857986
Biệt thự,Quận 10,186,5,3,8944932312
Biệt thự,Bình Tân,79,5,1,1241097184
Nhà hẻm,Quận 8,79,2,3,1322537812
Chung cư,Hóc Môn,227,3,4,6606254211
Chung cư,Quận 7,156,3,3,4137857534
Nhà mặt tiền,Gò Vấp,246,4,2,8004676188
Chung cư,Bình Chánh,52,2,3,535049122
Nhà hẻm,Quận 12,179,6,2,5318155527
Nhà mặt tiền,Quận 7,123,8,2,3746895584
Chung cư,Bình Thạnh,57,7,2,1240806342
Biệt thự,Bình Thạnh,113,4,2,3614668602
Nhà hẻm,Quận 5,195,5,3,7667887414
Nhà mặt tiền,Tân Phú,171,3,3,5220473398
Chung cư,Quận 10,128,4,3,4318900557
Biệt thự,Quận 2,80,4,1,1194924088
Nhà hẻm,Tân Bình,66,6,1,783191219
Biệt thự,Bình Chánh,141,8,3,4545327611
Biệt thự,Tân Phú,233,2,3,7425707104
Nhà hẻm,Bình Thạnh,182,2,4,6005816190
Nhà mặt tiền,Quận 7,138,8,1,2775472551
Nhà hẻm,Phú Nhuận,55,3,4,1048471319
Biệt thự,Quận 7,211,4,2,6662572746
Nhà mặt tiền,Quận 10,88,3,2,2046227098
Nhà mặt tiền,Bình Thạnh,82,2,2,1590757948
Chung cư,Củ Chi,141,2,4,2773889677
Nhà hẻm,Thủ Đức,55,4,3,932152901
Chung cư,Quận 6,100,5,3,2467160134
Nhà mặt tiền,Quận 3,210,4,4,10091670832
Biệt thự,Quận 9,176,4,3,6655773169
Nhà hẻm,Cần Giờ,189,6,4,5424737514
Biệt thự,Tân Phú,129,8,3,4864966335
Nhà mặt tiền,Hóc Môn,106,2,4,1886375705
Nhà mặt tiền,Củ Chi,174,2,2,3210187370
Chung cư,Quận 7,133,5,1,2351634588
Chung cư,Quận 4,88,4,3,1998940753
Nhà hẻm,Thủ Đức,76,6,2,1490265651
Nhà mặt tiền,Quận 11,204,8,2,9597270285
Biệt thự,Gò Vấp,143,6,2,4599658723
Chung cư,Tân Bình,121,3,3,3074842941
Nhà mặt tiền,Quận 1,216,3,3,8966078868
Chung cư,Phú Nhuận,55,8,1,759254589
Nhà hẻm,Quận 11,116,3,3,3311752509
Nhà mặt tiền,Quận 2,186,3,4,6484924121
Chung cư,Cần Giờ,170,5,3,4127938739
Nhà hẻm,Quận 11,250,5,1,6635944174
Chung cư,Quận 4,217,8,1,5081086491
Nhà mặt tiền,Quận 7,190,7,3,7796455396
Biệt thự,Quận 12,96,7,1,1734855136
Biệt thự,Quận 10,198,4,4,10488563461
Chung cư,Quận 5,56,4,2,1032862944
Nhà hẻm,Quận 2,182,3,3,5116433067
Nhà mặt tiền,Nhà Bè,165,5,1,2515248525
Nhà mặt tiền,Quận 1,227,2,1,4947563715
Nhà mặt tiền,Bình Thạnh,65,3,1,861636071
Nhà hẻm,Bình Tân,125,8,4,4507400528
Biệt thự,Quận 7,85,2,4,1984385954
Nhà mặt tiền,Quận 8,249,7,4,12069571011
Nhà hẻm,Quận 10,99,5,4,3268683796
Nhà mặt tiền,Quận 6,55,7,1,688147048
Nhà mặt tiền,Gò Vấp,209,8,4,10015203789
Nhà mặt tiền,Gò Vấp,168,4,2,4488311372
Nhà mặt tiền,Bình Tân,157,7,1,3244879002
Nhà mặt tiền,Tân Phú,73,4,1,911502220
Biệt thự,Quận 7,125,7,4,5075385047
Nhà mặt tiền,Bình Tân,58,8,3,1191570072
Nhà mặt tiền,Phú Nhuận,175,7,1,4939126104
Chung cư,Quận 1,66,3,2,1157971210
Biệt thự,Hóc Môn,116,6,1,1789341196
Biệt thự,Gò Vấp,162,8,1,4050837018
Biệt thự,Quận 5,66,6,2,1755287255
Nhà mặt tiền,Phú Nhuận,221,2,4,8940283374
Chung cư,Hóc Môn,114,7,2,2320514447
Nhà hẻm,Bình Thạnh,245,8,2,10897039306
Chung cư,Quận 1,78,3,3,1795081990
Biệt thự,Quận 10,223,3,3,9727053921
Nhà mặt tiền,Quận 4,152,2,3,3907335047
Nhà mặt tiền,Quận 10,249,6,3,12930396305
Nhà hẻm,Nhà Bè,117,4,1,1305019248
Nhà hẻm,Quận 10,98,6,3,3423503719
Nhà hẻm,Quận 11,192,2,1,3289886157
Biệt thự,Quận 8,85,6,4,2533415385
Chung cư,Phú Nhuận,62,3,3,1285903876
Chung cư,Củ Chi,234,4,4,7233705411
Chung cư,Quận 7,55,2,4,864831581
Nhà hẻm,Gò Vấp,89,3,1,1056797552
Chung cư,Bình Thạnh,176,2,1,3064388002
Chung cư,Bình Thạnh,116,7,3,4028932812
Biệt thự,Bình Chánh,81,7,1,1128157510
Nhà hẻm,Quận 8,87,7,1,1248530397
Chung cư,Gò Vấp,70,7,2,1314101395
Chung cư,Phú Nhuận,68,2,1,778555724
Biệt thự,Tân Phú,213,2,2,5975219300
Nhà hẻm,Củ Chi,212,4,1,3127614077
Biệt thự,Quận 1,180,4,3,7321203547
Nhà mặt tiền,Tân Bình,221,4,4,8988923410
Nhà hẻm,Quận 12,192,6,3,6968203873
Nhà mặt tiền,Bình Thạnh,77,4,3,2168329827
Chung cư,Quận 11,242,3,2,7645276398
Biệt thự,Phú Nhuận,244,3,2,9247895120
Chung cư,Hóc Môn,150,6,1,2224544966
Biệt thự,Quận 10,138,3,3,5134872814
Nhà hẻm,Quận 7,129,4,3,3273601848
Biệt thự,Nhà Bè,193,2,4,4747064208
Chung cư,Bình Tân,175,4,1,3300952128
Nhà hẻm,Tân Bình,217,7,3,7994417611
Chung cư,Quận 3,187,5,1,4953254279
Nhà hẻm,Quận 7,93,3,3,1884917073
Biệt thự,Quận 6,243,8,4,13910954477
Nhà hẻm,Quận 8,122,6,4,3778577490
Chung cư,Gò Vấp,217,5,4,8495174591
Biệt thự,Quận 2,209,4,3,8553148117
Chung cư,Quận 3,90,3,2,1890353480
Nhà mặt tiền,Quận 3,110,3,3,3340499388
Chung cư,Quận 8,177,7,2,5950070953
Chung cư,Quận 6,206,4,3,7142270800
Chung cư,Quận 6,170,7,3,5884962961
Nhà mặt tiền,Quận 1,212,5,4,11324063066
Biệt thự,Phú Nhuận,240,5,1,7459786403
Nhà hẻm,Quận 2,230,3,2,5707554703
Nhà hẻm,Quận 11,126,8,1,2708297889
Biệt thự,Củ Chi,127,7,1,2112184146
Biệt thự,Quận 8,180,8,3,8287677796
Biệt thự,Quận 9,138,8,3,5575941210
Biệt thự,Quận 11,157,5,1,4079888405
Nhà mặt tiền,Quận 12,64,5,4,1631829125
Biệt thự,Quận 11,228,3,3,10182776639
Biệt thự,Quận 10,63,3,4,1704176752
Nhà mặt tiền,Quận 2,211,4,1,4325327705
Nhà hẻm,Bình Chánh,84,6,3,1516576046
Nhà mặt tiền,Quận 6,171,8,2,5520821480
Biệt thự,Quận 9,122,7,4,4895769936
Chung cư,Quận 5,156,4,3,5863452045
Nhà mặt tiền,Quận 1,161,6,2,6225759036
Chung cư,Quận 1,80,3,2,1679523811
Chung cư,Quận 10,139,5,1,3068068620
Nhà mặt tiền,Bình Thạnh,191,6,1,4973704205
Chung cư,Quận 7,66,7,3,1531958882
Chung cư,Tân Phú,50,2,1,370500000
Chung cư,Nhà Bè,242,7,1,4503309019
Nhà mặt tiền,Quận 5,59,8,3,1583345955
Nhà hẻm,Quận 11,249,5,3,10360841429
Nhà mặt tiền,Quận 1,177,3,3,6833698046
Chung cư,Quận 2,84,4,2,1627063411
Chung cư,Quận 6,248,4,2,7642030354
Biệt thự,Quận 9,93,5,1,1706598029
Chung cư,Bình Tân,91,8,2,2209548111
Nhà mặt tiền,Quận 6,235,7,4,12155935917
Chung cư,Cần Giờ,241,4,2,5585265765
Nhà mặt tiền,Nhà Bè,67,5,1,659541845
Chung cư,Quận 12,84,5,4,2236266761
Nhà mặt tiền,Bình Chánh,95,7,3,2049601556
Chung cư,Bình Thạnh,180,4,2,6136890025
Nhà hẻm,Quận 6,142,7,2,3833794388
Nhà hẻm,Quận 7,233,8,1,5517096019
Biệt thự,Quận 5,98,5,3,3652496707
Biệt thự,Quận 6,92,8,4,3380319680
Nhà mặt tiền,Quận 5,123,4,3,4174208756
Nhà mặt tiền,Quận 7,81,7,4,2318281075
Chung cư,Quận 11,62,4,4,1604021198
Nhà hẻm,Quận 4,125,6,3,3700111588
Biệt thự,Thủ Đức,109,5,2,2820810866
Biệt thự,Bình Tân,223,5,4,11167143728
Nhà mặt tiền,Thủ Đức,181,2,2,4086789787
Nhà mặt tiền,Quận 8,55,7,4,1328395830
Nhà hẻm,Quận 9,103,4,4,2826239652
Nhà mặt tiền,Thủ Đức,100,2,1,1177676891
Nhà mặt tiền,Hóc Môn,127,2,2,1882754695
Nhà hẻm,Quận 1,130,5,4,5126310943
Nhà hẻm,Củ Chi,96,3,1,920010550
Nhà hẻm,Quận 12,122,8,4,3951588471
Chung cư,Quận 6,121,8,4,4530346367
Biệt thự,Phú Nhuận,217,7,4,14231487685
Nhà hẻm,Quận 10,201,2,1,3544548934
Biệt thự,Quận 7,63,3,2,1053643578
Nhà hẻm,Bình Chánh,245,3,1,3275152984
Biệt thự,Tân Phú,245,2,1,4641216551
Chung cư,Quận 12,173,7,4,6942038759
Biệt thự,Quận 4,229,8,3,11059070312
Chung cư,Quận 1,159,4,4,6063412754
Nhà mặt tiền,Củ Chi,75,4,3,1287288351
Nhà hẻm,Thủ Đức,129,6,3,3717437588
Nhà hẻm,Quận 11,196,4,1,4538804157
Nhà hẻm,Bình Chánh,58,8,1,551578631
Nhà hẻm,Quận 6,138,3,2,2940340328
Nhà hẻm,Quận 8,128,6,2,3322618182
Nhà hẻm,Quận 3,239,5,3,10488807473
Biệt thự,Quận 9,238,8,3,12795427513
Nhà hẻm,Quận 6,244,4,2,6916271130
Nhà hẻm,Bình Tân,84,5,2,1484350535
Nhà mặt tiền,Củ Chi,106,7,3,2478393794
Nhà hẻm,Quận 1,59,3,3,1111482350
Nhà mặt tiền,Cần Giờ,228,4,4,7212782751
Chung cư,Gò Vấp,75,8,3,1727753163
Nhà mặt tiền,Quận 4,210,6,3,7778678274
Nhà hẻm,Quận 11,91,6,4,3261918837
Biệt thự,Thủ Đức,191,7,2,6717131182
Biệt thự,Gò Vấp,185,6,1,4288311993
Nhà hẻm,Nhà Bè,50,8,3,665160973
Biệt thự,Bình Chánh,226,8,3,7969427713
Biệt thự,Củ Chi,245,6,2,6956570506
Chung cư,Thủ Đức,80,7,2,1704724208
Biệt thự,Quận 12,99,3,1,1517095317
Nhà mặt tiền,Phú Nhuận,70,5,3,1895119235
Chung cư,Quận 1,239,6,4,12637967313
Chung cư,Quận 3,212,7,1,5585554311
Nhà mặt tiền,Hóc Môn,212,2,3,4780840802
Chung cư,Quận 6,90,4,4,2595677155
Biệt thự,Thủ Đức,158,6,2,5085300762
Biệt thự,Quận 4,151,3,2,4060095886
Nhà mặt tiền,Quận 7,182,2,2,3985708479
Nhà mặt tiền,Cần Giờ,214,6,1,4015843779
Chung cư,Quận 5,78,8,4,3016507960
Nhà mặt tiền,Tân Bình,208,8,3,9016610006
Nhà mặt tiền,Củ Chi,242,8,1,4686056329
Chung cư,Bình Tân,64,6,2,1132132761
Chung cư,Tân Phú,50,3,2,591027397
Nhà hẻm,Quận 12,219,3,4,7657194952
Nhà mặt tiền,Quận 8,131,5,1,2281223478
Nhà hẻm,Quận 5,246,4,2,8575345507
Nhà hẻm,Quận 10,140,4,3,4849829283
Nhà hẻm,Quận 3,109,4,4,3533280609
Biệt thự,Quận 5,92,8,1,2282009536
Nhà mặt tiền,Quận 5,240,8,2,11203189866
Biệt thự,Bình Chánh,185,5,1,3396296860
Nhà mặt tiền,Quận 3,125,7,3,5311645946
Nhà hẻm,Quận 12,219,6,2,7318215496
Chung cư,Quận 3,62,7,3,1742616591
Nhà hẻm,Quận 10,132,4,4,4891408331
Nhà hẻm,Nhà Bè,219,8,3,7227246815
Chung cư,Tân Phú,196,7,4,9100227292
Nhà hẻm,Quận 7,104,8,4,2983749746
Nhà mặt tiền,Quận 10,124,7,4,5402701758
Nhà hẻm,Quận 9,131,8,1,2323622989
Nhà hẻm,Tân Bình,142,7,3,4341674085
Nhà hẻm,Tân Phú,68,6,1,782360290
Nhà hẻm,Quận 3,211,4,4,8875423488
Chung cư,Củ Chi,142,6,4,4261357236
Nhà mặt tiền,Quận 7,226,4,1,4456833479
Nhà mặt tiền,Quận 2,109,2,3,2286399298
Nhà hẻm,Quận 1,125,5,2,3748237296
Nhà hẻm,Quận 12,113,8,3,3312365380
Nhà mặt tiền,Quận 3,226,4,2,8312729465
Biệt thự,Gò Vấp,94,8,4,3318906963
Chung cư,Bình Tân,238,4,2,7412302695
Biệt thự,Bình Chánh,230,3,3,6628892344
Nhà hẻm,Quận 9,61,6,4,1392254555
Nhà hẻm,Bình Tân,121,7,1,2159736814
Biệt thự,Phú Nhuận,65,4,4,2078739290
Chung cư,Củ Chi,211,7,2,5093325550
Nhà mặt tiền,Quận 9,173,3,1,2953180185
Chung cư,Quận 8,222,6,4,8985916412
Nhà hẻm,Quận 7,183,4,4,6529612823
Nhà mặt tiền,Quận 4,170,8,2,5980392100
Chung cư,Tân Phú,123,3,4,3361420783
Biệt thự,Quận 3,70,4,3,2096698190
Chung cư,Bình Chánh,81,8,3,1549034738
Nhà mặt tiền,Hóc Môn,116,8,3,2895599415
Nhà mặt tiền,Thủ Đức,157,4,2,4342312631
Chung cư,Quận 10,79,7,2,2014333991
Nhà mặt tiền,Nhà Bè,75,6,1,823083483
Nhà mặt tiền,Quận 12,55,7,4,1357992833
Biệt thự,Cần Giờ,249,8,4,9943554247
Nhà hẻm,Quận 10,243,2,3,7484962278
Nhà hẻm,Quận 1,195,8,4,9447527662
Nhà hẻm,Quận 7,215,6,1,4890313639
Biệt thự,Quận 3,191,3,3,8217482437
Nhà mặt tiền,Quận 3,149,3,1,3064562987
Nhà hẻm,Quận 9,70,4,3,1376288166
Chung cư,Quận 9,190,6,3,6789798130
Biệt thự,Quận 10,240,5,4,14892683684
Chung cư,Quận 12,56,7,4,1306677296
Chung cư,Phú Nhuận,193,4,1,4533892954
Nhà mặt tiền,Gò Vấp,214,6,4,10577304504
Nhà hẻm,Bình Chánh,229,3,1,3081692099
Nhà mặt tiền,Nhà Bè,234,7,2,7267367233
Nhà hẻm,Quận 12,186,4,2,4925673127
Nhà hẻm,Thủ Đức,122,3,3,2891874547
Chung cư,Quận 1,147,8,2,5648900877
Chung cư,Tân Phú,227,2,4,6902731979
Biệt thự,Tân Phú,232,3,1,4985865500
Biệt thự,Quận 12,219,7,2,8440469075
Biệt thự,Bình Tân,92,8,4,3295875339
Nhà hẻm,Quận 8,236,5,3,8294392194
Nhà hẻm,Bình Tân,157,2,4,4146823911
Nhà mặt tiền,Hóc Môn,226,6,2,6142466727
Nhà mặt tiền,Quận 12,99,7,3,3029165070
Biệt thự,Quận 6,110,3,2,2495248171
Biệt thự,Bình Thạnh,245,7,1,8040339307
Nhà hẻm,Quận 3,165,7,4,7868211565
Nhà hẻm,Hóc Môn,232,4,1,3451899948
Biệt thự,Tân Bình,216,4,4,9471122823
Biệt thự,Bình Thạnh,194,8,1,5925863942
Nhà mặt tiền,Quận 1,182,3,2,6049660502
Biệt thự,Bình Tân,155,8,4,7290917743
Nhà mặt tiền,Quận 11,189,8,2,7912986989
Chung cư,Củ Chi,246,6,1,4413167687
Chung cư,Cần Giờ,229,2,2,4207117427
Chung cư,Nhà Bè,166,2,4,3750297798
Nhà mặt tiền,Thủ Đức,244,3,3,8621245659
Nhà hẻm,Quận 12,197,7,1,4253627549
Biệt thự,Quận 2,67,3,1,813613157
Biệt thự,Củ Chi,70,3,3,1156685910
Chung cư,Quận 11,110,7,2,3386904103
Chung cư,Quận 10,244,2,2,7434174339
Chung cư,Cần Giờ,116,8,1,1608875812
Chung cư,Quận 6,87,3,2,1523746592
Nhà hẻm,Quận 1,114,2,4,3022907058
Biệt thự,Thủ Đức,76,8,1,1305086825
Biệt thự,Quận 6,204,6,1,4964849834
Nhà hẻm,Hóc Môn,141,7,2,3021801765
Biệt thự,Quận 4,194,4,3,7378095207
Biệt thự,Quận 6,86,3,2,1733067376
Nhà hẻm,Tân Bình,115,5,4,3429591304
Chung cư,Quận 7,140,7,1,2681183364
Biệt thự,Quận 4,94,6,2,2322311404
Nhà hẻm,Tân Bình,141,3,3,3554111387
Biệt thự,Thủ Đức,109,4,1,2005605290
Chung cư,Bình Thạnh,110,3,2,2696044789
Biệt thự,Bình Tân,100,6,3,3151338854
Nhà mặt tiền,Quận 3,118,2,2,2729492004
Nhà mặt tiền,Tân Phú,239,4,2,7919965077
Nhà mặt tiền,Cần Giờ,79,7,3,1620571912
Nhà mặt tiền,Thủ Đức,136,2,2,2780965634
Nhà mặt tiền,Bình Thạnh,51,6,4,1330484267
Nhà mặt tiền,Bình Thạnh,131,7,1,3197577570
Nhà hẻm,Bình Tân,145,7,4,5533585792
Biệt thự,Bình Tân,171,4,1,3893544316
Chung cư,Tân Bình,247,3,2,6911672047
Chung cư,Gò Vấp,209,8,4,8652701362
Nhà mặt tiền,Quận 12,106,5,2,2714116162
Chung cư,Bình Chánh,66,4,3,1058987286
Chung cư,Quận 3,55,5,3,1166314593
Nhà mặt tiền,Quận 10,164,6,3,7335644745
Nhà hẻm,Tân Bình,197,7,1,4149313124
Nhà mặt tiền,Hóc Môn,246,5,3,7457342347
Nhà mặt tiền,Quận 11,86,3,4,2574330415
Biệt thự,Quận 12,62,2,3,1074936541
Nhà hẻm,Tân Phú,125,5,1,2035335273
Nhà mặt tiền,Quận 10,176,3,2,6183794557
Nhà hẻm,Quận 3,240,8,4,13779564052
Biệt thự,Quận 1,94,4,3,3314233632
Nhà mặt tiền,Quận 9,178,2,4,5145819945
Biệt thự,Củ Chi,90,4,2,1562632998
Biệt thự,Củ Chi,184,5,4,5832219849
Biệt thự,Quận 9,90,2,4,2225960900
Chung cư,Cần Giờ,131,2,4,2383628857
Biệt thự,Hóc Môn,103,7,1,1561184671
Nhà hẻm,Quận 12,211,5,2,6190205109
Chung cư,Thủ Đức,177,5,2,4912902540
Biệt thự,Quận 1,55,8,3,1495584225
Nhà mặt tiền,Quận 12,230,7,4,11831200443
Biệt thự,Quận 2,188,6,3,8055266324
Nhà mặt tiền,Thủ Đức,101,8,4,3370673034
Biệt thự,Quận 6,214,3,2,6045351565
Nhà hẻm,Thủ Đức,146,4,2,3359555245
Chung cư,Quận 2,177,8,4,8292787204
Nhà mặt tiền,Bình Chánh,228,7,4,8778925395
Nhà mặt tiền,Nhà Bè,107,8,1,1473305675
Biệt thự,Cần Giờ,70,2,4,1184612218
Chung cư,Quận 7,197,4,4,7100281126
Chung cư,Quận 2,143,3,1,2203227585
Biệt thự,Cần Giờ,159,5,3,4751021135
Nhà mặt tiền,Quận 8,184,8,3,7348222080
Biệt thự,Phú Nhuận,231,2,4,10629100860
Nhà mặt tiền,Quận 10,86,2,4,2119189889
Biệt thự,Gò Vấp,101,4,1,1699864719
Biệt thự,Quận 7,83,4,1,1189287116
Biệt thự,Phú Nhuận,125,7,2,4509484412
Nhà mặt tiền,Quận 6,60,4,3,1157225899
Chung cư,Thủ Đức,129,2,2,2540217715
Chung cư,Quận 7,235,5,1,5071871777
Nhà mặt tiền,Tân Phú,123,3,2,2651810857
Nhà mặt tiền,Quận 4,234,3,4,8808980915
Nhà mặt tiền,Thủ Đức,179,3,1,3064095994
Nhà mặt tiền,Quận 10,94,3,2,2162832367
Chung cư,Quận 8,75,5,4,1833233265
Biệt thự,Quận 8,207,7,1,5142714596
Chung cư,Quận 4,225,3,1,4287649216
Nhà mặt tiền,Gò Vấp,200,2,2,5071325001
Biệt thự,Quận 5,142,6,4,6754646412
Nhà hẻm,Tân Bình,80,4,4,1848222109
Nhà hẻm,Quận 2,77,2,4,1435505839
Biệt thự,Phú Nhuận,143,4,3,6097354969
Nhà mặt tiền,Quận 6,206,7,2,7226968370
Biệt thự,Quận 4,161,4,3,5692762195
Nhà mặt tiền,Quận 6,120,3,3,3147926009
Nhà mặt tiền,Cần Giờ,118,4,2,2230553020
Nhà mặt tiền,Thủ Đức,158,6,3,5623572644
Nhà mặt tiền,Quận 9,222,7,2,7585385264
Chung cư,Cần Giờ,179,5,1,2697844239
Nhà hẻm,Quận 7,229,2,4,6957376289
Chung cư,Quận 2,162,6,1,3262777151
Chung cư,Quận 9,201,3,1,3494684809
Biệt thự,Cần Giờ,175,2,1,2306909559
Chung cư,Quận 5,52,7,2,991143065
Chung cư,Quận 6,220,5,4,9112893034
Nhà hẻm,Quận 9,191,5,4,7259962581
Chung cư,Nhà Bè,218,3,3,5344803787
Nhà hẻm,Quận 11,61,8,2,1349242456
Biệt thự,Hóc Môn,70,5,3,1246023372
Biệt thự,Quận 12,166,4,1,3510081025
Nhà hẻm,Quận 4,200,2,3,5348285386
Chung cư,Bình Tân,166,6,2,4615381193
Chung cư,Quận 10,137,8,4,6270701023
Nhà mặt tiền,Quận 8,111,2,3,2493152597
Nhà hẻm,Thủ Đức,191,4,2,4836268887
Chung cư,Bình Thạnh,177,7,2,6217960630
Nhà mặt tiền,Quận 7,217,5,3,8850428245
Nhà mặt tiền,Quận 2,91,7,4,3063519989
Biệt thự,Thủ Đức,135,7,4,5063706871
Biệt thự,Cần Giờ,222,2,3,5359251326
Nhà hẻm,Quận 11,189,6,2,7015810938
Nhà mặt tiền,Quận 8,186,6,3,7450340259
Chung cư,Quận 6,231,4,4,8646056358
