Loại nhà,Vị trí,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Trình trạng pháp lý,Nội thất,Giá,Address,Giá dự đoán
2,21,58.8,4.2,8.0,Tây - Bắc,Tây - Bắc,4,5,4,Have certificate,Full,7.45,"Đường Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Hồ Chí Minh",3.023076923076922
1,20,39.0,5.2,5.0,Đông - Nam,Đông - Nam,4,3,2,Have certificate,Full,7.5,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Hồ Chí Minh",1.5437362637362633
1,8,35.0,7.0,2.5,Tây,Tây,2,2,2,Have certificate,Full,1.95,"Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",0.6725274725274729
2,17,51.0,8.0,6.0,Đông,Đông,4,4,3,Have certificate,Full,5.2,"Đường Lô Tư, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",1.935934065934066
0,4,100.0,5.0,6.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Full,8.6,"Số 2534, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",7.579780219780215
3,17,69.0,5.3,4.0,Đông,Đông,3,3,3,Have certificate,Basic,6.0,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh",6.30549450549451
1,8,30.0,3.0,4.5,Đông - Bắc,Đông - Nam,3,4,3,Have certificate,Basic,2.48,"Đường Thạnh Lộc 13, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",0.8041758241758241
0,22,100.0,4.0,12.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,10.0,"Đường T8, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",15.673296703296705
0,14,121.0,7.0,3.5,Bắc,Bắc,1,2,2,Have certificate,Basic,8.8,"Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",10.817472527472525
2,8,51.0,4.0,4.0,Tây - Nam,Tây - Nam,4,4,4,Have certificate,Basic,4.7,"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",2.248131868131868
3,18,80.0,4.1,6.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Basic,9.9,"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Hồ Chí Minh",9.302307692307695
2,23,62.7,4.6,8.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,8.0,"Đường Số 6, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",2.0178021978021974
2,8,55.0,5.0,10.0,Nam,Nam,4,4,5,Have certificate,Basic,6.77,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.3873076923076915
2,8,56.0,4.0,7.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,5.3,"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",2.0499120879120856
3,23,87.8,5.0,5.0,Tây,Tây,1,2,2,Have certificate,Basic,4.5,"27/2/3C, Đường Số 2, Phường Tam Phú, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.604175824175822
3,16,73.0,4.2,3.0,Bắc,Bắc,1,2,1,Have certificate,Full,4.08,"Đường Tây Hòa, Phường Phước Long A, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",3.3846153846153832
2,11,61.6,3.2,3.3,Đông - Bắc,Đông - Bắc,2,3,3,Have certificate,Full,7.9,"Đường Xóm Chiếu, Phường 16, Quận 4, Hồ Chí Minh",1.8847252747252756
2,20,43.0,4.3,4.0,Đông - Nam,Đông - Nam,4,3,4,Have certificate,Full,8.6,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Hồ Chí Minh",1.8229670329670324
2,8,50.0,4.1,10.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,4.45,"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",1.9405714285714275
3,14,70.0,4.0,5.0,Đông,Đông,3,4,4,Have certificate,Full,9.5,"Đường Lý Phục Man, Phường Phú Thuận, Quận 7, Hồ Chí Minh",6.0110989010989035
1,3,30.0,3.5,5.0,Tây,Tây,1,2,2,Have certificate,Full,1.05,"Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, Hồ Chí Minh",0.12450549450549454
3,16,75.0,5.0,12.0,Đông - Bắc,Đông - Bắc,3,3,4,Have certificate,Full,8.3,"Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.8796703296703345
1,19,16.0,3.2,2.0,Tây - Bắc,Tây - Bắc,4,3,2,Have certificate,Basic,2.68,"345/34/40, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Hồ Chí Minh",0.3806593406593406
1,19,20.0,6.0,4.0,Đông - Nam,Đông,1,2,2,Have certificate,Full,3.29,"Đường Cây Trâm, Phường 9, Quận Gò Vấp, Hồ Chí Minh",0.4135164835164838
2,22,61.9,7.0,12.0,Đông - Nam,Đông - Nam,4,4,4,Have certificate,Full,8.5,"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",2.6120879120879112
3,17,64.0,6.0,6.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,4.4,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",3.7795604395604396
2,6,60.0,5.0,4.0,Đông - Nam,Đông - Nam,3,4,4,Have certificate,Basic,9.2,"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",4.475302197802205
2,8,51.0,5.6,7.0,Tây - Nam,Tây - Nam,3,4,5,Have certificate,Basic,4.6,"Đường Lê Thị Riêng, Phường Thới An, Quận 12, Hồ Chí Minh",1.9793626373626365
3,17,68.0,4.0,6.0,Bắc,Bắc,4,4,5,Have certificate,Full,6.5,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",6.476483516483523
2,16,52.0,5.0,5.0,Đông - Bắc,Đông - Bắc,3,4,3,Have certificate,Basic,5.5,"Đường 175, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",1.5175824175824169
3,23,72.5,4.2,5.0,Đông - Bắc,Đông - Bắc,3,2,3,Have certificate,Full,5.7,"Đường 20, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.643846153846158
0,8,115.0,4.7,12.0,Đông - Bắc,Đông - Bắc,3,5,5,Have certificate,Full,8.5,"Đường Hiệp Thành 5, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",19.054615384615385
0,4,320.0,23.0,8.0,Nam,Nam,2,6,6,Have certificate,Basic,9.9,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, Hồ Chí Minh",25.58340659340658
3,20,67.0,5.0,3.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Full,6.9,"Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, Hồ Chí Minh",8.562857142857148
2,8,58.0,5.0,8.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,3.83,"Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.028626373626373
2,8,50.1,4.0,7.0,Tây - Nam,Tây - Nam,4,4,5,Have certificate,Basic,4.45,"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.2831868131868127
3,16,90.0,5.0,5.0,Đông - Nam,Đông - Nam,2,3,3,Have certificate,Basic,7.6,"Đường Số 2, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",4.114285714285716
2,23,50.0,4.55,5.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Full,6.8,"Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.9020879120879128
1,17,24.0,4.0,4.0,Đông,Đông,2,2,3,Sale contract,Basic,1.68,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",0.5690109890109889
1,20,18.9,3.1,8.0,Đông,Đông,1,1,1,Have certificate,Basic,3.8,"19/25, Đường Lam Sơn, Phường 5, Quận Phú Nhuận, Hồ Chí Minh",0.36626373626373615
1,20,39.0,6.0,5.0,Tây - Nam,Tây - Nam,4,4,4,Have certificate,Full,7.75,"Đường Nhiêu Tứ, Phường 7, Quận Phú Nhuận, Hồ Chí Minh",1.5656043956043957
2,8,56.0,4.0,20.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,7.8,"Đường Nguyễn Thị Nhuần, Phường An Phú Đông, Quận 12, Hồ Chí Minh",2.0499120879120856
2,14,60.0,4.0,8.0,Nam,Nam,3,4,4,Have certificate,Basic,9.5,"Đường 5, Phường Quận Tân Phú, Quận 7, Hồ Chí Minh",1.9785714285714278
2,8,56.0,9.0,9.0,Tây,Tây,4,4,5,Have certificate,Full,5.7,"Đường Thạnh Lộc 43, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.435219780219779
2,6,54.0,3.0,12.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Basic,8.8,"163, Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",3.565164835164838
2,21,54.0,8.0,6.0,Tây - Bắc,Bắc,1,4,3,Have certificate,Basic,7.8,"Hẻm 104, Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Hồ Chí Minh",1.3142857142857138
3,16,92.5,5.0,20.0,Nam,Nam,3,4,3,Have certificate,Full,9.25,"Dự án Mega Ruby, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.712857142857143
2,23,56.7,5.12,8.0,Đông - Bắc,Đông - Bắc,2,3,3,Have certificate,Full,6.5,"Đường 8, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.6058241758241751
2,19,45.0,5.6,4.0,Bắc,Bắc,4,4,5,Have certificate,Basic,5.48,"247/9, Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh",2.373406593406594
1,23,35.7,4.2,2.5,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Basic,2.85,"Đường 4, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",0.9942857142857147
3,16,71.4,5.0,7.0,Đông - Bắc,Đông - Bắc,3,3,2,Have certificate,Full,9.5,"Đường 359, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.753296703296708
2,17,56.25,4.5,7.0,Tây - Bắc,Tây - Bắc,4,5,6,Have certificate,Basic,6.85,"Đường Mã Lò, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",2.0372527472527504
3,22,64.0,4.1,6.0,Tây,Tây,3,4,3,Have certificate,Basic,5.68,"Đường Dương Văn Dương, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",6.535824175824173
2,22,41.1,5.0,12.0,Bắc,Bắc,5,4,3,Have certificate,Basic,7.5,"Đường Nguyễn Trường Tộ, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",1.542307692307692
0,17,108.0,8.0,8.0,Tây - Nam,Tây - Nam,3,5,4,Have certificate,Full,8.3,"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",14.769560439560447
3,17,66.0,4.1,8.0,Đông,Đông,5,5,6,Have certificate,Full,5.6,"Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",6.6856043956044005
2,18,60.0,3.8,2.0,Đông - Bắc,Đông - Bắc,4,6,4,Have certificate,Full,6.5,"Đường Bình Quới, Phường 27, Quận Bình Thạnh, Hồ Chí Minh",3.243076923076922
2,17,52.0,4.2,4.0,Tây,Tây,2,3,2,Have certificate,Full,4.1,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",1.3291208791208786
3,14,70.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Basic,6.2,"Hẻm 308, Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",3.950439560439558
0,19,100.0,4.2,6.0,Tây - Bắc,Tây - Bắc,5,5,6,Have certificate,Full,10.0,"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Hồ Chí Minh",22.283076923076933
3,17,64.0,4.0,10.0,Bắc,Bắc,3,3,3,Have certificate,Full,5.65,"Đường Số 55A, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",5.710769230769235
1,5,29.0,2.55,4.0,Tây - Bắc,Tây - Bắc,4,3,3,Have certificate,Basic,5.5,"Đường Nguyễn Phi Khanh, Phường Tân Định, Quận 1, Hồ Chí Minh",3.481868131868131
3,17,98.8,5.2,6.0,Bắc,Bắc,4,4,5,Have certificate,Full,6.7,"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",6.417582417582419
2,19,55.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Basic,5.2,"Đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, Hồ Chí Minh",1.5060439560439551
2,8,50.0,4.0,12.0,Đông - Nam,Đông - Nam,4,4,4,Have certificate,Full,5.7,"Đường Thạnh Lộc 26, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.2831868131868127
2,21,60.0,4.5,12.0,Đông,Đông,3,4,4,Have certificate,Full,9.5,"80, Đường Ba Vân, Phường 14, Quận Tân Bình, Hồ Chí Minh",2.6560439560439564
2,18,63.0,4.05,2.5,Nam,Nam,3,4,4,Have certificate,Full,6.95,"Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Hồ Chí Minh",3.117802197802198
3,19,64.0,4.2,4.0,Tây - Nam,Tây - Nam,3,4,4,Have certificate,Full,6.85,"Đường Số 3, Phường 9, Quận Gò Vấp, Hồ Chí Minh",6.69681318681319
0,8,217.0,9.0,3.0,Tây - Bắc,Tây - Bắc,2,3,2,Have certificate,Basic,9.5,"48/4, Đường Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",31.044615384615398
3,16,74.0,4.0,6.0,Đông - Nam,Đông - Nam,3,3,4,Have certificate,Full,5.8,"Đường Số 2, Phường Long Trường, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.767142857142861
1,20,38.0,4.2,6.0,Đông - Bắc,Đông - Bắc,4,3,4,Have certificate,Full,6.78,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Hồ Chí Minh",1.535934065934065
2,19,45.0,4.0,5.0,Đông - Bắc,Đông - Bắc,4,3,3,Have certificate,Basic,6.0,"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Hồ Chí Minh",2.2141758241758236
1,16,30.0,6.0,3.0,Tây - Bắc,Tây - Bắc,2,2,1,Have certificate,Basic,2.95,"Đường 339, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",0.8057142857142855
1,11,25.0,3.0,3.5,Đông,Đông,2,2,2,Have certificate,Full,2.5,"Đường Đoàn Văn Bơ, Phường 16, Quận 4, Hồ Chí Minh",0.5957142857142858
3,17,88.0,4.0,15.0,Tây - Nam,Tây - Nam,3,6,6,Have certificate,Full,8.0,"Đường Trần Thanh Mại, Phường Tân Tạo A, Quận Bình Tân, Hồ Chí Minh",6.173296703296703
2,17,48.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Full,3.0,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",1.0374725274725274
3,17,68.0,4.0,8.0,Bắc,Bắc,5,5,6,Have certificate,Full,6.95,"Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",6.350109890109895
1,21,35.0,3.0,3.0,Tây,Tây,2,2,2,Have certificate,Basic,3.58,"Đường Lạc Long Quân, Phường 8, Quận Tân Bình, Hồ Chí Minh",1.0698901098901106
3,14,87.1,6.7,4.0,Đông,Đông,2,4,4,Have certificate,Basic,6.0,"Hẻm 1205, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",4.62769230769231
2,15,42.0,5.0,4.0,Đông - Bắc,Đông - Bắc,4,3,3,Have certificate,Full,6.4,"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",1.2107692307692297
2,17,60.0,4.0,6.0,Đông,Đông,5,5,5,Have certificate,Full,5.1,"Hẻm 125, Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",2.34945054945055
1,17,35.0,4.0,4.0,Đông,Đông,2,2,2,Have certificate,Full,2.0,"Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",0.879120879120879
3,13,68.0,4.0,8.0,Tây,Tây,3,4,5,Have certificate,Full,9.8,"Đường Số 21, Phường 10, Quận 6, Hồ Chí Minh",6.616263736263737
1,11,21.0,6.0,6.0,Tây,Tây,4,3,4,Have certificate,Basic,7.0,"Số 36, Đường Số 25, Phường 4, Quận 4, Hồ Chí Minh",0.4196703296703302
1,17,24.0,3.0,3.0,Đông,Đông,1,2,2,Have certificate,Basic,2.75,"1/, Đường Số 13A, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",0.4825274725274722
2,8,58.0,4.0,5.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Full,3.95,"Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",1.815439560439559
3,17,73.0,4.0,8.0,Bắc,Bắc,2,3,1,Have certificate,Basic,4.5,"Đường Chiến Lược, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",4.881538461538459
3,8,71.7,4.0,8.0,Đông - Nam,Đông - Nam,5,4,5,Have certificate,Basic,8.3,"Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",7.899120879120876
3,8,76.0,4.0,6.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Full,6.3,"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",8.55417582417582
2,23,60.0,4.5,8.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Basic,6.8,"Đường 389, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",2.0895604395604392
3,8,78.8,4.5,10.0,Nam,Nam,3,4,4,Have certificate,Full,5.57,"Đường Tân Thới Nhất 1, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",8.641428571428568
3,0,90.0,5.0,20.0,Tây - Bắc,Đông - Nam,3,4,4,Sale contract,Basic,7.0,"Dự án The Meadow Huyện Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh",1.3027472527472534
1,22,32.3,4.0,10.0,Nam,Nam,2,2,2,Have certificate,Basic,4.5,"30/24 Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",0.9301098901098903
2,8,50.0,4.0,6.0,Đông - Nam,Đông - Nam,2,4,3,Have certificate,Basic,4.75,"Hẻm 154, Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",1.9077692307692304
1,17,39.9,4.0,6.0,Đông,Đông,1,1,1,Have certificate,Full,4.1,"Đường Số 10, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",0.7495604395604398
2,8,50.0,4.5,12.0,Đông - Bắc,Đông - Bắc,3,4,6,Have certificate,Full,6.29,"Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",1.9405714285714275
1,15,32.0,3.2,4.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Basic,6.0,"10/44, Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",0.8349450549450546
3,23,69.0,4.6,12.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,8.7,"Đường 27, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.820879120879118
2,21,52.0,4.0,16.0,Đông,Đông,3,4,4,Have certificate,Full,7.9,"156B, Đường Đông Hồ, Phường 8, Quận Tân Bình, Hồ Chí Minh",2.1671428571428586
3,3,79.8,4.2,5.0,Đông - Bắc,Đông - Bắc,3,1,1,Have certificate,Basic,2.85,"Đường Ấp 3, Xã  Đông Thạnh, Huyện Hóc Môn, Hồ Chí Minh",1.128461538461538
1,6,33.0,3.1,5.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,4.35,"Đường Bà Hạt, Phường 4, Quận 10, Hồ Chí Minh",1.5031868131868131
3,17,80.0,4.0,16.0,Bắc,Bắc,5,6,7,Have certificate,Full,8.8,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",7.142967032967035
1,17,30.0,5.0,4.0,Tây,Tây,3,4,3,Have certificate,Full,2.48,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",0.9572527472527469
0,8,128.0,5.0,12.0,Bắc,Bắc,1,3,2,Have certificate,Full,9.9,"Đường Đông Hưng Thuận 11, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",12.088461538461546
3,8,68.0,4.0,6.0,Tây - Bắc,Tây - Bắc,4,4,6,Have certificate,Full,6.65,"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",8.229999999999999
3,6,71.2,5.8,6.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Full,10.0,"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",12.285934065934068
1,11,26.0,9.0,9.0,Đông - Nam,Đông - Nam,5,3,3,Have certificate,Basic,6.6,"Số 4A Đường 50, Phường 2, Quận 4, Hồ Chí Minh",0.696703296703297
3,22,64.0,4.0,7.0,Tây,Tây,3,4,3,Have certificate,Full,8.2,"Hẻm 89, Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, Hồ Chí Minh",6.535824175824173
1,6,28.1,29.0,15.0,Đông - Bắc,Đông - Bắc,3,3,3,Have certificate,Basic,9.5,"Đường Trần Nhân Tôn, Phường 2, Quận 10, Hồ Chí Minh",1.7346153846153856
3,18,85.0,3.8,3.0,Bắc,Bắc,2,2,2,Have certificate,Basic,7.8,"Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Hồ Chí Minh",4.970769230769234
0,18,157.0,10.0,3.0,Đông - Nam,Tây - Nam,4,7,7,Have certificate,Basic,10.0,"Đường Thanh Đa, Phường 27, Quận Bình Thạnh, Hồ Chí Minh",31.089780219780234
2,14,50.02,4.1,5.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Full,6.2,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",1.5553846153846154
1,21,27.0,3.0,3.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,4.15,"Đường Bành Văn Trân, Phường 7, Quận Tân Bình, Hồ Chí Minh",0.8227472527472525
3,17,92.0,4.0,8.0,Đông - Nam,Đông - Nam,4,5,3,Have certificate,Full,8.1,"Đường 38, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",6.103406593406593
2,21,50.0,5.0,16.0,Đông,Đông,3,4,4,Have certificate,Full,8.5,"156A, Đường Duy Tân, Phường 8, Quận Tân Bình, Hồ Chí Minh",2.1351648351648365
2,23,60.0,4.0,6.0,Tây - Bắc,Tây - Bắc,4,4,6,Have certificate,Full,7.45,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",2.379450549450549
3,17,72.0,4.0,8.0,Tây,Tây,3,4,4,Have certificate,Full,5.95,"Hẻm 822, Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",6.050109890109896
2,17,56.0,4.0,6.0,Tây - Nam,Tây - Nam,5,5,5,Have certificate,Full,6.2,"Đường 7, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",2.144945054945057
1,8,35.0,5.0,5.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Basic,1.88,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",0.6725274725274729
1,20,22.0,2.89,2.5,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Basic,3.8,"Đường Trần Khắc Chân, Phường 9, Quận Phú Nhuận, Hồ Chí Minh",0.6899999999999996
2,8,44.0,4.0,3.0,Tây - Bắc,Tây - Bắc,1,1,1,Have certificate,Full,3.4,"Đường Tân Thới Nhất 8, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",0.7479120879120881
2,17,40.0,4.0,5.0,Tây,Tây,1,2,2,Have certificate,Full,1.93,"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",0.7649450549450549
2,14,53.4,4.45,4.0,Tây,Tây,2,2,2,Have certificate,Basic,4.95,"Hẻm 102, Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",1.1569230769230767
1,21,33.0,3.0,4.0,Đông,Đông,4,3,3,Have certificate,Full,4.99,"Đường Trần Văn Quang, Phường 10, Quận Tân Bình, Hồ Chí Minh",1.252857142857143
3,23,90.0,4.8,5.0,Tây - Bắc,Tây - Bắc,1,4,4,Have certificate,Full,5.9,"Đường 7, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.898351648351647
3,23,92.0,4.0,5.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Full,7.5,"Đường Số 48, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",6.1610989010988995
1,19,24.0,3.5,3.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Full,3.78,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Hồ Chí Minh",0.71043956043956
2,17,60.0,4.3,30.0,Bắc,Bắc,5,5,5,Have certificate,Full,8.5,"Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",2.34945054945055
2,18,58.0,5.1,5.0,Bắc,Bắc,3,3,5,Have certificate,Full,6.75,"Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, Hồ Chí Minh",2.2786813186813184
2,17,55.0,4.5,7.0,Đông,Đông,4,4,4,Have certificate,Full,5.8,"Hẻm 616, Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",2.0010989010989024
2,14,43.4,3.0,3.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Full,5.6,"Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Hồ Chí Minh",1.0794505494505489
2,23,60.0,4.0,4.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,3.75,"Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.554065934065934
